,model,portfolio_return,portfolio_cvar
2003-01-31,DMA-ADCC-SKT,-0.0079313703262802,0.053219271161659476
2003-02-28,DMA-ADCC-SKT,-0.008056837014262234,0.05252462836081542
2003-03-31,DMA-ADCC-SKT,-0.0081329832301889,0.05732344141723942
2003-04-30,DMA-ADCC-SKT,-0.04793053375754989,0.060786940556121855
2003-05-31,DMA-ADCC-SKT,0.0200372534114404,0.02889837030991728
2003-06-30,DMA-ADCC-SKT,0.004521146926761746,0.0023952466898803206
2003-07-31,DMA-ADCC-SKT,-0.002163530732417565,0.01620901658799295
2003-08-31,DMA-ADCC-SKT,0.009221762421311376,0.018701352097245803
2003-09-30,DMA-ADCC-SKT,0.0012146535003885886,0.01403944940408172
2003-10-31,DMA-ADCC-SKT,0.01939932891230047,0.030914638291693882
2003-11-30,DMA-ADCC-SKT,0.01732545893942267,0.003822084142872534
2003-12-31,DMA-ADCC-SKT,0.0023628113966876812,0.017052658190053152
2004-01-31,DMA-ADCC-SKT,-0.0018983569323330843,0.021112357775776986
2004-02-29,DMA-ADCC-SKT,-0.0010848154046662237,0.012913733485138667
2004-03-31,DMA-ADCC-SKT,0.0025906094457576953,0.016487148953767978
2004-04-30,DMA-ADCC-SKT,0.001823243308198965,0.027208350667059657
2004-05-31,DMA-ADCC-SKT,0.0013803032652905745,0.02648361754765228
2004-06-30,DMA-ADCC-SKT,0.00774239431907671,0.012700713185975966
2004-07-31,DMA-ADCC-SKT,-0.00964864141181722,0.006701888140850155
2004-08-31,DMA-ADCC-SKT,0.010742096531902,0.01180165881261849
2004-09-30,DMA-ADCC-SKT,0.0006188324773251557,0.027371884542542153
2004-10-31,DMA-ADCC-SKT,-0.0009443682103656804,0.01522349240892261
2004-11-30,DMA-ADCC-SKT,0.01540710719251029,0.01231079035312923
2004-12-31,DMA-ADCC-SKT,0.003373292233025328,0.0041458186328760995
2005-01-31,DMA-ADCC-SKT,0.0050310332275418455,0.013561435409082388
2005-02-28,DMA-ADCC-SKT,0.0140015196358136,0.017706608776480365
2005-03-31,DMA-ADCC-SKT,0.010255395284272849,0.010839538585484663
2005-04-30,DMA-ADCC-SKT,-0.001192968109126371,0.019555165222105715
2005-05-31,DMA-ADCC-SKT,0.012543395293561674,0.020896408812329924
2005-06-30,DMA-ADCC-SKT,0.0071674631066683285,0.014767216794435241
2005-07-31,DMA-ADCC-SKT,0.005050745000878131,0.004835959159816576
2005-08-31,DMA-ADCC-SKT,-0.0094444588279996,0.045814037501965575
2005-09-30,DMA-ADCC-SKT,0.0077697372643606,0.016491786934621493
2005-10-31,DMA-ADCC-SKT,-0.011939649021437782,0.006596850839671546
2005-11-30,DMA-ADCC-SKT,0.035463664275569,0.04968973961299876
2005-12-31,DMA-ADCC-SKT,-0.0002846040427411987,0.01315186388677325
2006-01-31,DMA-ADCC-SKT,0.05666384711754167,0.0386905068530601
2006-02-28,DMA-ADCC-SKT,-0.004051722244625788,0.014575495273982298
2006-03-31,DMA-ADCC-SKT,-0.0035938413315141616,0.006929663270509082
2006-04-30,DMA-ADCC-SKT,0.007273483966498401,0.045094848574956214
2006-05-31,DMA-ADCC-SKT,-0.0011005207390180967,0.0075807402744604915
2006-06-30,DMA-ADCC-SKT,0.005311587228562614,0.004606861857733954
2006-07-31,DMA-ADCC-SKT,-0.003652302947982043,0.015786166438374976
2006-08-31,DMA-ADCC-SKT,-0.019692633345736,0.017956053147467763
2006-09-30,DMA-ADCC-SKT,0.0014708859156154744,0.012612660368030444
2006-10-31,DMA-ADCC-SKT,0.004082655133957647,0.0024636344645560283
2006-11-30,DMA-ADCC-SKT,0.00900586681493179,0.013574417500078081
2006-12-31,DMA-ADCC-SKT,0.0008147076031389234,0.006404241883262251
2007-01-31,DMA-ADCC-SKT,0.0012465170718279905,0.005742300180469236
2007-02-28,DMA-ADCC-SKT,-0.01116867095970438,0.012579003462786247
2007-03-31,DMA-ADCC-SKT,0.0013990209137097662,0.026116911625765828
2007-04-30,DMA-ADCC-SKT,0.034304803691990064,0.035487752510815096
2007-05-31,DMA-ADCC-SKT,0.031886188862321696,0.028602414607015826
2007-06-30,DMA-ADCC-SKT,-0.019794627328179396,0.027631158760444384
2007-07-31,DMA-ADCC-SKT,-0.032971543439383875,0.024934689273571387
2007-08-31,DMA-ADCC-SKT,0.009356094924025,0.05519582693730685
2007-09-30,DMA-ADCC-SKT,-0.024702612640371793,0.03960605131221826
2007-10-31,DMA-ADCC-SKT,0.0177416814761571,0.056783622978243894
2007-11-30,DMA-ADCC-SKT,-0.0491902441907717,0.03798769814622647
2007-12-31,DMA-ADCC-SKT,-0.008738065943285196,0.055451834459847256
2008-01-31,DMA-ADCC-SKT,-0.06528546669862949,0.061709785020833324
2008-02-29,DMA-ADCC-SKT,-0.0072260450917395,0.021803964994978053
2008-03-31,DMA-ADCC-SKT,0.0030952049073025,0.030902818616487415
2008-04-30,DMA-ADCC-SKT,-0.01843498942681836,0.018735969413946656
2008-05-31,DMA-ADCC-SKT,0.0185273046138835,0.058698027724521804
2008-06-30,DMA-ADCC-SKT,0.017402050586335815,0.019816998231604162
2008-07-31,DMA-ADCC-SKT,0.03180040843837195,0.02661582647261383
2008-08-31,DMA-ADCC-SKT,0.020134439860796077,0.006189266046887191
2008-09-30,DMA-ADCC-SKT,0.017861239159828173,0.0052819597974171125
2008-10-31,DMA-ADCC-SKT,-0.01678034792930879,0.008206910573893174
2008-11-30,DMA-ADCC-SKT,0.02482245833809988,0.009094527643071138
2008-12-31,DMA-ADCC-SKT,-0.0153167041118932,0.015329966856638866
2009-01-31,DMA-ADCC-SKT,-0.015501012214832039,0.011536580495641581
2009-02-28,DMA-ADCC-SKT,0.0100493358530014,0.04374321362729023
2009-03-31,DMA-ADCC-SKT,-0.0261386576096948,0.039546485437940315
2009-04-30,DMA-ADCC-SKT,0.05690199013159797,0.03264146468382738
